year	eeacellcode	classkey	class	specieskey	species	occurrences	mincoordinateuncertaintyinmeters	mintemporaluncertainty	classcount
2023	1kmE4014N3217	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4015N3215	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4016N3217	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4016N3327	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4016N3328	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4017N3012	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	1000.0	86400	14830
2023	1kmE4017N3096	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4017N3209	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4017N3212	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4017N3213	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4018N3095	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4018N3159	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4018N3209	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4018N3213	220	Magnoliopsida	2891774	Impatiens capensis	4	5000.0	86400	14830
2023	1kmE4019N3151	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4019N3165	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4019N3212	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4019N3217	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4019N3218	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4020N3211	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4020N3212	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4020N3243	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4021N3158	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4021N3210	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4021N3211	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4021N3212	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4021N3213	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4021N3216	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4022N3149	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4022N3213	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4022N3217	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4023N3172	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2023	1kmE4023N3209	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4024N3217	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4025N3211	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4025N3212	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4026N3209	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4026N3213	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4027N3214	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4027N3309	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4027N3325	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4028N3327	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4029N3310	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4029N3328	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4029N3331	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4030N3189	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4031N3186	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4031N3313	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4031N3323	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4032N3213	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4032N3316	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4033N3123	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4033N3316	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4033N3331	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4034N3201	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4034N3330	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4035N3200	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4035N3340	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4036N2840	220	Magnoliopsida	2891774	Impatiens capensis	1	8.0	60	14830
2023	1kmE4036N3326	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4036N3332	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4038N3255	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2023	1kmE4038N3309	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4038N3332	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4039N3254	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2023	1kmE4039N3327	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4040N3200	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4040N3201	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4040N3252	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	2	5000.0	86400	14830
2023	1kmE4040N3310	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4040N3332	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4041N3198	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4041N3256	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2023	1kmE4041N3272	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4041N3335	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4042N3256	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2023	1kmE4042N3271	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4042N3279	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4042N3325	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4042N3340	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4042N3343	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4043N3202	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4043N3203	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4043N3278	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4043N3279	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4043N3341	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4044N3202	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4044N3205	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4044N3257	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2023	1kmE4044N3284	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4044N3312	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4044N3336	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4045N3311	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4046N3274	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4046N3344	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4047N3196	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4047N3197	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4048N3204	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4049N3273	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4050N3161	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4050N3263	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4050N3269	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4050N3270	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4050N3274	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4052N3256	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4052N3270	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4053N3253	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4053N3255	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4053N3257	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4053N3288	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2023	1kmE4053N3338	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4053N3346	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4053N3350	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4054N3254	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4054N3256	220	Magnoliopsida	2891774	Impatiens capensis	2	1000.0	86400	14830
2023	1kmE4054N3271	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4055N3256	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4055N3352	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4056N3260	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4056N3273	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4056N3274	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4057N3289	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2023	1kmE4060N3352	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4070N3359	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4071N3257	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2023	1kmE4076N3293	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2023	1kmE4076N3353	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4077N3176	220	Magnoliopsida	2891774	Impatiens capensis	1	7.0	86400	14830
2023	1kmE4081N3368	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4082N3291	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2023	1kmE4083N3292	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2023	1kmE4083N3352	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4083N3359	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4084N3354	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4086N3270	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2023	1kmE4086N3329	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4086N3356	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4087N3354	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4089N3325	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4089N3335	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4089N3343	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4089N3356	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4090N3325	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4090N3330	220	Magnoliopsida	2891774	Impatiens capensis	2	5000.0	86400	14830
2023	1kmE4090N3351	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4090N3356	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4091N3323	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4091N3326	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4091N3327	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4092N3324	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4092N3327	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4092N3339	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4092N3340	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4093N3027	220	Magnoliopsida	2891774	Impatiens capensis	1	5.0	86400	14830
2023	1kmE4093N3322	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4093N3327	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4093N3328	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4093N3333	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4093N3335	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4093N3336	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4093N3348	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4094N3332	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4095N3321	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4095N3330	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4095N3332	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4095N3335	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4096N3326	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4096N3334	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4096N3336	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4096N3337	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4096N3338	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2023	1kmE4097N3326	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4097N3332	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4099N3339	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2023	1kmE4100N3333	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4101N3325	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	5000.0	86400	14830
2023	1kmE4101N3331	220	Magnoliopsida	2891774	Impatiens capensis	1	5000.0	86400	14830
2023	1kmE4102N3119	220	Magnoliopsida	2891774	Impatiens capensis	5	18.0	86400	14830
2023	1kmE4103N3118	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2023	1kmE4126N2801	216	Insecta	5082110	Contarinia pseudotsugae	1	1000.0	60	338
2023	1kmE4158N3173	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2023	1kmE4295N3674	220	Magnoliopsida	2891774	Impatiens capensis	1	5.0	86400	14830
2023	1kmE4298N3675	220	Magnoliopsida	2891774	Impatiens capensis	1	5.0	86400	14830
2023	1kmE4299N3676	220	Magnoliopsida	2891774	Impatiens capensis	1	24.0	86400	14830
2023	1kmE4299N3677	220	Magnoliopsida	2891774	Impatiens capensis	4	2.08	1	14830
2023	1kmE4300N3679	220	Magnoliopsida	2891774	Impatiens capensis	1	3.0	1	14830
2023	1kmE4300N3680	220	Magnoliopsida	2891774	Impatiens capensis	1	3.0	1	14830
2023	1kmE4300N3682	220	Magnoliopsida	2891774	Impatiens capensis	3	5.0	1	14830
2023	1kmE4300N3688	220	Magnoliopsida	2891774	Impatiens capensis	1	5.0	86400	14830
2023	1kmE4301N3688	220	Magnoliopsida	2891774	Impatiens capensis	2	9.0	86400	14830
2023	1kmE4301N3696	220	Magnoliopsida	2891774	Impatiens capensis	1	7.43	86400	14830
2023	1kmE4315N3698	220	Magnoliopsida	2891774	Impatiens capensis	1	3.0	1	14830
2023	1kmE4321N3706	220	Magnoliopsida	2891774	Impatiens capensis	2	4.0	86400	14830
2023	1kmE4322N3706	220	Magnoliopsida	2891774	Impatiens capensis	1	140.0	1	14830
2023	1kmE4575N3256	220	Magnoliopsida	2891774	Impatiens capensis	1	244.0	60	14830
2023	1kmE4583N3255	220	Magnoliopsida	2891774	Impatiens capensis	1	250.0	86400	14830
2023	1kmE4641N1587	131	Amphibia	5217334	Xenopus laevis	1	191.0	60	690
2023	1kmE4706N3779	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	207.0	86400	14830
2023	1kmE5041N4333	220	Magnoliopsida	2891774	Impatiens capensis	1	1.0	86400	14830
2023	1kmE5046N4741	220	Magnoliopsida	2891774	Impatiens capensis	1	1.0	86400	14830
2023	1kmE5049N4336	220	Magnoliopsida	2891774	Impatiens capensis	1	1.0	86400	14830
2023	1kmE5094N4197	220	Magnoliopsida	2891774	Impatiens capensis	1	1.0	86400	14830
2023	1kmE5094N4205	220	Magnoliopsida	2891774	Impatiens capensis	1	1414.0	1	14830
2022	1kmE3405N3152	220	Magnoliopsida	2891774	Impatiens capensis	1	2.0	1	14830
2022	1kmE3434N2887	220	Magnoliopsida	2891774	Impatiens capensis	2	8.0	60	14830
2022	1kmE3435N2889	220	Magnoliopsida	2891774	Impatiens capensis	1	31.0	60	14830
2022	1kmE3436N2882	220	Magnoliopsida	2891774	Impatiens capensis	1	31.0	60	14830
2022	1kmE3437N1826	220	Magnoliopsida	5361762	Myriophyllum heterophyllum	1	707.0	86400	14830
2022	1kmE3437N2890	220	Magnoliopsida	2891774	Impatiens capensis	1	45.0	60	14830
2022	1kmE3447N3379	220	Magnoliopsida	2891774	Impatiens capensis	1	25.0	1	14830
2022	1kmE3449N3444	220	Magnoliopsida	2891774	Impatiens capensis	1	44.0	3600	14830
2022	1kmE3450N2740	220	Magnoliopsida	2891774	Impatiens capensis	1	19.0	1	14830
2022	1kmE3450N3379	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2022	1kmE3450N3380	220	Magnoliopsida	2891774	Impatiens capensis	1	50.0	86400	14830
2022	1kmE3461N3385	220	Magnoliopsida	2891774	Impatiens capensis	2	11.0	1	14830
2022	1kmE3465N3196	220	Magnoliopsida	2891774	Impatiens capensis	1	9.0	1	14830
2022	1kmE3466N3196	220	Magnoliopsida	2891774	Impatiens capensis	1	4.0	1	14830
2022	1kmE3466N3209	220	Magnoliopsida	2891774	Impatiens capensis	1	16.0	1	14830
2022	1kmE3466N3215	220	Magnoliopsida	2891774	Impatiens capensis	1	1340.0	1	14830
2022	1kmE3466N3418	220	Magnoliopsida	2891774	Impatiens capensis	1	219.0	3600	14830
2022	1kmE3466N3429	220	Magnoliopsida	2891774	Impatiens capensis	1	5.0	1	14830
2022	1kmE3467N3157	220	Magnoliopsida	2891774	Impatiens capensis	3	14.0	1	14830
2022	1kmE3467N3214	220	Magnoliopsida	2891774	Impatiens capensis	1	9.0	1	14830
2022	1kmE3467N3253	220	Magnoliopsida	2891774	Impatiens capensis	2	1000.0	1	14830
2022	1kmE3468N3210	220	Magnoliopsida	2891774	Impatiens capensis	1	7.0	1	14830
2022	1kmE3468N3213	220	Magnoliopsida	2891774	Impatiens capensis	1	5.0	1	14830
2022	1kmE3468N3253	220	Magnoliopsida	2891774	Impatiens capensis	1	82.0	1	14830
2022	1kmE3468N3416	220	Magnoliopsida	2891774	Impatiens capensis	1	8.0	1	14830
2022	1kmE3469N3208	220	Magnoliopsida	2891774	Impatiens capensis	1	35.0	1	14830
2022	1kmE3469N3253	220	Magnoliopsida	2891774	Impatiens capensis	2	9.0	1	14830
2022	1kmE3470N3207	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2022	1kmE3471N3208	220	Magnoliopsida	2891774	Impatiens capensis	1	174.0	1	14830
2022	1kmE3471N3414	220	Magnoliopsida	2891774	Impatiens capensis	2	1000.0	1	14830
2022	1kmE3471N3415	220	Magnoliopsida	2891774	Impatiens capensis	1	11.0	1	14830
2022	1kmE3473N3207	220	Magnoliopsida	2891774	Impatiens capensis	1	19.0	1	14830
2022	1kmE3473N3372	220	Magnoliopsida	2891774	Impatiens capensis	1	6.0	1	14830
2022	1kmE3475N3208	220	Magnoliopsida	2891774	Impatiens capensis	1	8.0	1	14830
2022	1kmE3476N3252	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2022	1kmE3476N3253	220	Magnoliopsida	2891774	Impatiens capensis	1	7.0	1	14830
2022	1kmE3476N3410	220	Magnoliopsida	2891774	Impatiens capensis	1	7.0	1	14830
2022	1kmE3477N3260	220	Magnoliopsida	2891774	Impatiens capensis	1	15.0	1	14830
2022	1kmE3479N3460	220	Magnoliopsida	2891774	Impatiens capensis	1	1178.0	1	14830
2022	1kmE3479N3461	220	Magnoliopsida	2891774	Impatiens capensis	2	1.0	1	14830
2022	1kmE3480N3460	220	Magnoliopsida	2891774	Impatiens capensis	2	5.0	1	14830
2022	1kmE3480N3461	220	Magnoliopsida	2891774	Impatiens capensis	2	1.0	1	14830
2022	1kmE3482N3207	220	Magnoliopsida	2891774	Impatiens capensis	1	12.0	1	14830
2022	1kmE3482N3459	220	Magnoliopsida	2891774	Impatiens capensis	1	6.0	1	14830
2022	1kmE3482N3460	220	Magnoliopsida	2891774	Impatiens capensis	1	6.0	1	14830
2022	1kmE3484N3208	220	Magnoliopsida	2891774	Impatiens capensis	1	6.0	1	14830
2022	1kmE3484N3337	220	Magnoliopsida	2891774	Impatiens capensis	2	116.0	1	14830
2022	1kmE3484N3405	220	Magnoliopsida	2891774	Impatiens capensis	1	18.0	86400	14830
2022	1kmE3485N3400	220	Magnoliopsida	2891774	Impatiens capensis	1	16.0	1	14830
2022	1kmE3485N3457	220	Magnoliopsida	2891774	Impatiens capensis	1	14.0	1	14830
2022	1kmE3486N3421	220	Magnoliopsida	2891774	Impatiens capensis	1	3644.0	1	14830
2022	1kmE3486N3488	220	Magnoliopsida	2891774	Impatiens capensis	1	14.0	1	14830
2022	1kmE3490N3279	220	Magnoliopsida	2891774	Impatiens capensis	1	5.0	86400	14830
2022	1kmE3490N3320	220	Magnoliopsida	2891774	Impatiens capensis	2	6.0	1	14830
2022	1kmE3490N3412	220	Magnoliopsida	2891774	Impatiens capensis	1	6.0	86400	14830
2022	1kmE3491N3278	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2022	1kmE3491N3322	220	Magnoliopsida	2891774	Impatiens capensis	1	10.0	1	14830
2022	1kmE3491N3324	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2022	1kmE3491N3461	220	Magnoliopsida	2891774	Impatiens capensis	1	17.0	1	14830
2022	1kmE3491N3469	220	Magnoliopsida	2891774	Impatiens capensis	2	12.0	1	14830
2022	1kmE3493N3207	220	Magnoliopsida	2891774	Impatiens capensis	1	18.0	1	14830
2022	1kmE3493N3414	220	Magnoliopsida	2891774	Impatiens capensis	1	8.0	1	14830
2022	1kmE3494N3136	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	1	14830
2022	1kmE3494N3308	220	Magnoliopsida	2891774	Impatiens capensis	1	5.0	1	14830
2022	1kmE3495N3174	220	Magnoliopsida	2891774	Impatiens capensis	1	6.0	1	14830
2022	1kmE3497N3172	220	Magnoliopsida	2891774	Impatiens capensis	2	207.0	1	14830
2022	1kmE3497N3174	220	Magnoliopsida	2891774	Impatiens capensis	2	48.0	1	14830
2022	1kmE3500N3164	220	Magnoliopsida	2891774	Impatiens capensis	1	48.0	1	14830
2022	1kmE3500N3344	220	Magnoliopsida	2891774	Impatiens capensis	2	2.0	1	14830
2022	1kmE3501N3344	220	Magnoliopsida	2891774	Impatiens capensis	2	10.0	1	14830
2022	1kmE3506N3406	220	Magnoliopsida	2891774	Impatiens capensis	1	1000.0	86400	14830
2022	1kmE3508N3334	220	Magnoliopsida	2891774	Impatiens capensis	1	18.0	1	14830
2022	1kmE3508N3361	220	Magnoliopsida	2891774	Impatiens capensis	1	5.0	1	14830
2022	1kmE3508N3378	220	Magnoliopsida	2891774	Impatiens capensis	1	19.0	1	14830
2022	1kmE3509N3427	220	Magnoliopsida	2891774	Impatiens capensis	1	3.0	1	14830
2022	1kmE3515N3365	220	Magnoliopsida	2891774	Impatiens capensis	1	216.0	1	14830
2022	1kmE3515N3367	220	Magnoliopsida	2891774	Impatiens capensis	1	5.0	86400	14830
